No.,Social_acceptance,Comment
6888,Yes,তুই কখোনই ভালো হবি না রাসেল।তোর ইভ্যালির ব্যবসা পলিসির জবানের ঠিক নাই।কোন কিছু কি কাউকে সময় মতন ডেলিভারি দিছছ।প্রাওরিটি সপের মুল স্লোগান কি।ঢাকার ভিতরে ২৪ ঘন্টা আর ঢাকার বাহিরে ৭২ ঘন্টায় বলি তাং ওয়ার্ডার আজ ২৪/৬/২১ তাং২৪ ঘন্টা কি তোদের হিসেবে এখনো হয় নাই।একজন্যই বলে কুত্তার লেজ কখনো সোজা হয় না।
6889,No,এসব তেলনুন চোদা পাবলিকের জন্য লেওড়াভ্যালি
6890,Yes,:v রিসেলার
6891,Yes,গত ২২ তারিখ ই-কুরিয়ারের মাধ্যমে আমার পার্শ্বেলটি নিকটস্থ লালমনিরহাট হাব এ আসার পরেও তারা পার্শ্বেলটি হোম ডেলিভারি দিচ্ছে না। একাধিকবার ডেলিভারি ম্যানকে ফোন দিয়ে রিকোয়েস্ট করা সত্ত্বেও কোন কাজ হয়নি। পরবর্তীতে তাদের অফিসে যোগাযোগ করা হলে তারা কর্কট ভাষায় বলে বেশি প্রয়োজন হলে অফিসে এসে পার্শ্বেল নিয়ে যান অন্যথায় আমরা আমাদের সময়মত ডেলিভারি করবো। আমি নিজ এলাকার বাহিরে আছি যার জন্য অফিসে গিয়ে পার্শ্বেলটি সংগ্রহ করতে পারছি না। এখন আমি কি করবো বলুন??
6892,No,"ভালোবাসার ইভ্যালি প্রানের প্রিয় ইভ্যালি।সত্যি বলতে গেলে দিনশেষে সবচেয়ে প্রিয় ও সেরা ই-কমার্স ইভ্যালি, ইভ্যালি থেকে প্রাপ্তির শেষ নেই, সত্যি রিভিউ না দিলে অন্যায় হবে অনেকেই বলে ডেলিভারি হয় না কিন্তু দেরিতে হলেও ডেলিভারি পেয়েছি এখন আসলে ডেলিভারি নিয়ে ভাবি না।"
6893,No,ফান্দে পড়ে বগা কেন কান্দে? ঠেলায় পড়লে ঘুঘুও ধান খাই। যে টাকা (৪০০ কোটি+) ইভালি দেনা/দায় আছে সেই টাকা ইভালি যতদিন শোধ না দিতে পারবে ততদিন ইভ্যালির পাওনা বাংলাদেশ ব্যাংকের আটকিয়ে রাখা উচিত। ইভালি দেনা/দায় শোধ করার পর বাংলাদেশ ব্যাংকের কাছে ইভালির যে পাওনা হবে তা 4 থেকে 6 মাস ঘুরিয়ে ফিরিয়ে তারপর ইভালির একাউন্ট এ টাকা দেয়া উচিত বলে মনে করি। তাহলে ইভালির উচিত শিক্ষা হবে। কাস্টমার ও সেলারের কোটি কোটি টাকা মাসের পর মাস আটকিয়ে রাখার একটা উচিত শিক্ষা দেওয়া উচিত ইভালি কে। ফ্যাক্ট: বাংলাদেশ ব্যাংকের হাতে থাকবে ইকমার্স পেমেন্ট সংক্রান্ত বিষয়
6894,No,ওয়েল উইশ। ভালো থাকুক রাসেল ভাই
6895,Yes,মুজে মারে
6896,No,আর কত
6897,Yes,ভাই কোম্পানি দেউলিয়া দেউলিয়া
6898,No,পলানোর অপেক্ষায়.....
6899,Yes,এই সব ভন্ডামি বাদ দাও আমি ইসরাইল এর পন্য বর্জন করছি
6900,Yes,"এগুলা বয়কট করছি অনেক আগেই,তাই এগুলা আর খাবোনা ইনশাআল্লাহ"
6901,Yes,আমি প্রায়োরিটি সপ ছাড়া অন্য সপ থেকে শপিং করলে কি রিওয়ার্ড পয়েন্ট পাব না?যেমন সাইক্লোন অথবা আর্থকুইক থেকে শপিং করলে রেওয়ার্ড পয়েন্ট কি পাব না?আর আর্থকুইক থেকে শপিং করলেও কি আমার রিভার্ড পয়েন্ট কাটা যাবে?
